CollegeID,College,City,State,Program,Duration(Years),Total Graduating students,Year Placed,Students placed,Median salary per annum(Rs.),Higher Studies Student
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,4,187,2022,157,2100000,25
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,4,232,2023,207,2200000,24
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,5,0,2021,0,0,0
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,5,0,2022,0,0,0
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,2,235,2021,109,650000,121
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,2,168,2022,87,720000,74
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,2,247,2023,145,800000,91
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,4,110,2018,86,950000,3
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,4,128,2019,85,1000000,17
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,5,0,2018,0,0,0
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,5,0,2019,0,0,0
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,5,0,2020,0,0,0
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,2,12,2018,8,1225000,3
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,2,59,2019,20,800000,21
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,2,172,2020,59,800000,62
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,3,8,2018,3,700000,3
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,3,5,2019,1,1150000,3
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG,3,6,2020,4,800000,2
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG-Integrated,5,0,2018,0,0,0
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG-Integrated,5,0,2019,0,0,0
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,PG-Integrated,5,0,2020,0,0,0
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,UG,4,1089,2021,961,470000,84
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,UG,4,1037,2022,968,500000,69
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,UG,4,929,2023,857,520000,72
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,PG,2,193,2021,169,345000,17
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,PG,2,113,2022,102,360000,11
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,UG,4,892,2018,865,395000,27
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,UG,4,938,2019,883,420000,48
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,UG,4,937,2020,627,380000,287
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,PG,2,13,2018,13,345000,0
IR-E-C-30045,C V Raman Global University Odisha,Bhubaneswar,Odisha,PG,2,77,2019,58,340000,19
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,UG,4,105,2021,65,900000,18
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,UG,4,167,2022,142,1210000,16
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,UG,4,189,2023,120,1600000,51
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,PG,2,51,2021,31,875000,6
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,PG,2,43,2022,38,805000,5
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,PG,2,61,2023,41,1450000,11
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,PG-Integrated,5,0,2021,0,0,0
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,PG-Integrated,5,0,2022,0,0,0
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,PG-Integrated,5,0,2023,0,0,0
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,UG,4,2041,2021,1807,1100000,234
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,UG,4,2131,2022,1880,1300000,251
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,UG,4,2220,2023,1965,1410000,255
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,PG,2,274,2021,209,1000000,65
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,PG,2,305,2022,257,1025500,48
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,PG,2,300,2023,246,1300000,54
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,UG,4,1477,2018,1283,700000,194
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,UG,4,1495,2019,1306,900000,189
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,UG,4,1726,2020,1528,1100000,198
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,PG,2,270,2018,200,1000000,65
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,PG,2,232,2019,196,1000000,36
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,PG,2,250,2020,201,1000000,49
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,UG,4,768,2021,422,900000,80
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,UG,4,789,2022,632,1100000,102
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,UG,4,959,2023,662,1107000,125
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,PG,2,330,2021,34,750000,120
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,PG,2,358,2022,165,900000,115
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,PG,2,388,2023,197,900000,103
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,UG,4,689,2018,567,650000,65
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,UG,4,721,2019,542,650000,150
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,UG,4,707,2020,423,800000,178
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,PG,2,283,2018,105,500000,32
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,PG,2,307,2019,139,525000,35
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,PG,2,294,2020,92,650000,75
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,UG,4,1626,2021,1174,800000,190
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,UG,4,1692,2022,1422,1000000,177
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,UG,4,2259,2023,1962,1189000,193
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,PG,2,176,2021,48,740000,76
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,PG,2,272,2022,161,810000,82
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,PG,2,202,2023,136,1000000,46
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,UG,4,1234,2018,812,620000,55
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,UG,4,1270,2019,1088,630000,180
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,UG,4,1549,2020,1053,810000,182
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,PG,2,285,2018,125,600000,41
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,PG,2,244,2019,95,800000,130
IR-E-I-1480,Thapar Institute of Engineering and Technology Deemed to be university ,Patiala,Punjab,PG,2,161,2020,58,800000,75
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,UG,4,111,2021,54,800000,57
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,UG,4,108,2022,79,700000,29
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,UG,4,121,2023,83,950000,38
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,PG,2,8,2021,1,500000,7
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,PG,2,55,2022,30,510000,25
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,PG,2,44,2023,27,550000,17
IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,UG,4,115,2021,75,900000,14
IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,UG,4,142,2022,107,1200000,12
IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,UG,4,154,2023,130,1410000,13
IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,PG,2,32,2021,15,650000,7
IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,PG,2,71,2022,52,950000,2
IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,PG,2,70,2023,51,950000,7
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,UG,4,1184,2021,981,975000,203
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,UG,4,992,2022,843,1000000,149
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,UG,4,1078,2023,948,1000000,130
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,2,459,2021,362,902000,97
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,2,365,2022,258,910000,107
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,UG,4,787,2018,709,530000,68
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,UG,4,890,2019,748,830000,132
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,UG,4,1003,2020,853,950000,150
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,2,304,2018,96,432000,73
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,2,410,2019,369,810000,30
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,2,417,2020,379,820000,38
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,3,139,2018,0,0,0
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,3,138,2019,116,916000,15
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,PG,3,127,2020,108,896000,19
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,UG,4,524,2021,376,545000,47
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,UG,4,778,2022,480,630000,30
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,UG,4,895,2023,571,592822,65
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,PG,2,44,2021,26,550000,8
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,PG,2,52,2022,36,635000,10
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,UG,4,716,2018,390,325000,65
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,UG,4,724,2019,504,380000,65
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,UG,4,659,2020,496,380000,22
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,PG,2,51,2018,32,350000,12
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,PG,2,38,2019,22,350000,14
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,4,1172,2021,985,500000,187
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,4,1101,2022,993,550000,108
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,4,1115,2023,998,600000,110
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,5,0,2021,0,0,0
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,5,0,2022,0,0,0
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,PG,2,69,2021,64,500000,5
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,PG,2,55,2022,50,550000,5
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,PG,2,70,2023,65,600000,4
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,4,1160,2018,943,395000,170
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,4,1189,2019,998,462000,191
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,UG,4,1141,2020,977,480000,164
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,PG,2,24,2018,24,400000,0
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,PG,2,53,2019,51,462000,2
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,PG,2,55,2020,52,480000,3
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,UG,4,106,2021,79,1063656,8
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,UG,4,107,2022,86,1063656,11
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,UG,4,125,2023,101,1104048,24
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,PG,2,89,2021,21,890000,21
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,PG,2,103,2022,59,1000000,18
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,PG,2,89,2023,79,1000000,10
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,UG,4,109,2018,69,882300,4
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,UG,4,114,2019,91,913668,3
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,UG,4,113,2020,82,913668,7
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,PG,2,65,2018,19,800000,10
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,PG,2,69,2019,23,800000,9
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,PG,2,69,2020,15,800000,21
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG,2,162,2021,162,1925000,0
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG,2,177,2022,177,2494000,0
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG,2,173,2023,170,2100000,0
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG-Integrated,5,97,2021,91,2010000,6
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG-Integrated,5,61,2022,55,2300000,4
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG,2,175,2018,173,1414000,1
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG,2,160,2019,158,1747000,0
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG,2,159,2020,155,2423889,0
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG-Integrated,5,56,2018,45,1414000,11
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG-Integrated,5,59,2019,45,1747000,10
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,PG-Integrated,5,61,2020,49,2423889,5
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,UG,4,773,2021,437,1915000,299
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,UG,4,790,2022,621,2207000,165
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,UG,4,985,2023,688,2300000,239
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,PG,2,736,2021,356,1769000,294
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,PG,2,772,2022,583,1529000,158
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,UG,4,789,2018,354,1400000,387
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,UG,4,770,2019,437,1500000,301
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,UG,4,789,2020,463,1700000,325
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,PG,2,730,2018,449,1075000,225
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,PG,2,704,2019,484,1258000,190
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,UG,4,338,2021,292,1500000,17
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,UG,4,388,2022,297,1700000,78
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,UG,4,639,2023,496,1663440,96
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,2,355,2021,305,1300000,17
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,2,313,2022,285,1300000,21
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,2,429,2023,390,1500000,12
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,3,142,2021,101,1194000,32
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,3,136,2022,112,1500000,24
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,3,191,2023,147,1500000,37
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,UG,4,334,2018,283,1306000,51
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,UG,4,362,2019,268,1360000,65
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,UG,4,374,2020,286,1500000,43
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,2,320,2018,289,875000,15
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,2,459,2019,373,1100000,21
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,2,302,2020,213,1200000,26
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,3,182,2018,113,1100000,36
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,3,130,2019,81,1100000,18
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,PG,3,165,2020,126,1400000,33
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,UG,4,744,2021,723,600000,19
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,UG,4,855,2022,831,650000,22
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,UG,4,858,2023,836,800000,20
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,PG,2,81,2021,69,600000,2
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,PG,2,145,2022,143,630000,2
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,PG,2,148,2023,145,700000,2
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,UG,4,360,2021,330,550000,30
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,UG,4,372,2022,315,650000,57
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,UG,4,423,2023,397,588000,24
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,PG,2,510,2021,93,650000,67
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,PG,2,510,2022,315,660000,78
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,PG,2,510,2023,430,680000,78
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,UG,4,356,2018,221,400000,95
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,UG,4,370,2019,330,450000,40
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,UG,4,355,2020,239,350000,86
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,PG,2,500,2018,84,655000,35
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,PG,2,510,2019,86,655000,34
IR-E-C-24004,AU College of Engineering A ,Visakhapatnam,Andhra Pradesh,PG,2,510,2020,81,400000,22
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,UG,4,734,2021,527,812000,145
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,UG,4,714,2022,577,970000,135
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,UG,4,756,2023,602,975000,104
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,PG,2,371,2021,220,600000,19
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,PG,2,375,2022,329,696000,35
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,PG,2,275,2023,180,650000,38
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,UG,4,731,2018,567,645000,144
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,UG,4,724,2019,538,780000,167
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,UG,4,723,2020,529,787000,174
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,PG,2,375,2018,237,700000,9
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,PG,2,403,2019,235,507000,4
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,PG,2,374,2020,221,534000,10
IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,UG,4,498,2021,241,350000,41
IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,UG,4,551,2022,378,400000,27
IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,UG,4,606,2023,400,400000,38
IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,PG,2,39,2021,12,350000,7
IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,PG,2,39,2022,8,415000,5
IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,PG,2,47,2023,21,420000,12
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,UG,4,237,2021,189,1240000,18
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,UG,4,271,2022,229,1714000,7
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,UG,4,293,2023,247,2000000,25
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG,2,197,2021,120,700000,72
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG,2,198,2022,108,1000000,22
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG,2,172,2023,115,1200000,34
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG-Integrated,5,8,2021,5,689000,3
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG-Integrated,5,9,2022,7,3725000,0
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG-Integrated,5,11,2023,10,1800000,1
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,UG,4,97,2018,78,960000,17
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,UG,4,105,2019,75,1120000,24
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,UG,4,127,2020,102,1220000,4
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG,3,0,2018,0,0,0
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG,3,6,2019,2,1000000,3
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG,3,0,2020,0,0,0
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG-Integrated,5,0,2018,0,0,0
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG-Integrated,5,0,2019,0,0,0
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,PG-Integrated,5,7,2020,5,775000,0
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,UG,4,218,2021,103,655000,78
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,UG,4,209,2022,107,800000,70
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,UG,4,240,2023,114,800000,43
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG,2,254,2021,160,525000,24
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG,2,309,2022,263,521000,6
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG-Integrated,5,0,2021,0,0,0
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG-Integrated,5,0,2022,0,0,0
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG-Integrated,5,98,2023,71,620000,3
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,UG,4,205,2018,113,575000,83
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,UG,4,214,2019,99,475000,84
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,UG,4,244,2020,92,700000,73
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG,2,170,2018,96,530000,23
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG,2,186,2019,104,480000,10
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG-Integrated,5,0,2018,0,0,0
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG-Integrated,5,0,2019,0,0,0
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,PG-Integrated,5,0,2020,0,0,0
IR-E-U-0223,Jain University Bangalore,Bengaluru,Karnataka,UG,4,803,2021,293,445000,176
IR-E-U-0223,Jain University Bangalore,Bengaluru,Karnataka,UG,4,912,2022,389,633000,192
IR-E-U-0223,Jain University Bangalore,Bengaluru,Karnataka,UG,4,978,2023,421,600000,194
